
1980165	NC_038999.1	1009
641487	NC_012663.1	60074
1497848	NC_028378.1	8768
1691889	NC_027709.1	10870
1278479	NC_031235.1	194437
2003652	NC_034385.1	6656
1133751	NC_017914.1	4138
1922871	NC_033103.1	13161
1972566	NC_038287.1	11068
1471542	NC_024138.1	65243
292443	NC_006294.1	7107
185954	NC_008733.1	Manual_curation
2169996	NC_010251.1	Manual_curation
1922723	NC_033268.1	3737
1150353	NC_020252.1	22786
1163701	NC_038521.1	7891
1195085	NC_021531.1	223989
645687	NC_013060.1	6586
1922934	NC_033761.1	Manual_curation
1458726	NC_023597.1	53124
1742596	NC_029105.1	Manual_curation
693897	NC_004903.1	1337
1434782	NC_038524.1	7226
76052	NC_038289.1	Manual_curation
111970	NC_003610.1	6514
10390	NC_002229.3	177874
2065045	NC_038351.1	2454
1034149	NC_028801.1	68346
32619	NC_004035.1	9624
174142	NC_005132.1	6966
52979	NC_004305.1	42259
1235429	NC_020084.1	7519
1923259	NC_033017.1	5904
909330	NC_014954.1	7182
1979755	NC_038532.1	5050
1785753	NC_010191.2	186713
1809112	NC_029620.1	2022
1985404	NC_038493.1	2209
1922504	NC_032500.1	Manual_curation
1162306	NC_018084.1	18078
12202	NC_003605.1	10080
1288358	NC_025371.1	11082
2161876	NC_040696.1	Manual_curation
764595	NC_016563.1	156897
28355	NC_003672.1	Manual_curation
586420	NC_012801.1	7205
218845	NC_005030.2	1349
1923478	NC_033065.1	10183
317027	NC_012211.2	7118
64320	NC_035889.1	Manual_curation
759124	NC_026947.1	1370
687347	NC_014084.1	3790
649187	NC_024806.1	10320
1922573	NC_032550.1	9460
462590	NC_010116.1	58663
2052685	NC_038848.1	Manual_curation
1308897	NC_023500.1	43301
565995	NC_014373.1	18940
714309	NC_015490.1	Manual_curation
1283076	NC_020484.1	147284
1382932	NC_022088.2	163019
1701828	NC_031923.1	42186
1392388	NC_022232.1	2834
1675555	NC_028751.1	58671
1381464	NC_022072.1	18643
154834	NC_003847.1	826
44088	NC_005309.1	359853
1923675	NC_033439.1	4112
1895000	NC_030888.1	Manual_curation
1129194	NC_017981.1	49981
1241933	NC_018871.1	28494
11029	NC_001544.1	11657
1441797	NC_038958.1	1021
1200971	NC_018091.1	1379
912029	NC_038845.1	Manual_curation
12064	NC_001859.1	7414
985683	NC_016997.1	10791
294369	NC_006559.1	8026
146499	NC_002633.1	6562
1070324	NC_028126.1	7197
1520935	NC_038418.1	1710
1345637	NC_021568.1	1832
1504733	NC_033276.1	2750
2079601	NC_040603.1	Manual_curation
1592084	NC_026259.1	2077
104581	NC_006004.1	Manual_curation
32620	NC_029076.1	10423
1655661	NC_027647.1	4199
1561172	NC_025367.1	2714
12264	NC_003549.1	Manual_curation
59380	NC_003746.1	14042
1923009	NC_032766.1	9555
1463812	NC_023600.1	71058
95340	NC_029646.1	7518
1538804	NC_026610.2	56637
1811230	NC_029904.1	Manual_curation
12896	NC_001410.1	247
1391179	NC_022988.1	74210
329289	NC_007725.1	895
384848	NC_009816.1	70579
1301279	NC_021901.1	197693
711470	NC_025444.1	53332
754037	NC_020837.1	198013
1432135	NC_023016.1	Manual_curation
1810947	NC_040519.1	Manual_curation
1960254	NC_038379.1	13221
1714377	NC_038333.1	29474
31507	NC_008520.2	132239
2169960	NC_027928.1	Manual_curation
1972565	NC_034508.1	11181
1592128	NC_040522.1	2445
1755792	NC_028495.1	Manual_curation
103807	NC_003356.1	42575
33765	NC_009994.1	9570
293284	NC_006358.1	Manual_curation
392504	NC_013218.1	Manual_curation
373410	NC_008198.1	64494
579113	NC_013019.1	2774
185637	NC_019492.1	5990
1923134	NC_033026.1	12566
641832	NC_012662.1	43931
12177	NC_001753.1	7015
204873	NC_010955.1	10207
1922767	NC_032868.1	8375
2010265	NC_035130.1	6363
1454030	NC_023435.1	1722
1606498	NC_038555.1	5019
1406785	NC_022771.1	156648
1381007	NC_022002.1	3206
2054179	NC_040539.1	147790
1406789	NC_022770.1	39844
2065049	NC_038355.1	3223
494652	NC_038546.1	5114
1922563	NC_032632.1	10091
1755681	NC_028687.1	51637
1922675	NC_032609.1	9110
485724	NC_033834.1	Manual_curation
179241	NC_001515.2	5307
400121	NC_008521.1	2035
64299	NC_026620.1	10125
691966	NC_023706.1	75772
1922801	NC_033029.1	6056
1632184	NC_026761.1	2756
1250303	NC_019499.1	1350
461322	NC_010739.1	7582
137758	NC_012698.2	8995
1229760	NC_028995.1	43216
1803394	NC_035758.1	6339
31754	NC_002796.1	40003
717641	NC_024452.1	5257
1923529	NC_032803.1	9155
12167	NC_001361.2	8533
2077306	NC_037059.1	7682
656028	NC_013011.1	1315
502102	NC_012936.1	31250
1450746	NC_023423.1	610033
1272960	NC_028241.1	14478
322855	NC_007024.1	55770
439809	NC_009820.1	58692
1923759	NC_033732.1	9961
1923170	NC_033229.1	6083
2175117	NC_040625.1	21527
1016879	NC_015521.1	7310
1922936	NC_032242.1	16196
12432	NC_025789.1	8336
1519393	NC_040356.1	1899
1147147	NC_019719.1	41528
1608090	NC_031273.1	11280
1170234	NC_039196.1	16050
1986118	NC_024709.1	33452
1923779	NC_032491.1	3226
1925019	NC_032120.1	5186
2152567	NC_040826.1	1899
1156769	NC_027054.1	8121
1922691	NC_032889.1	2930
1462608	NC_024123.1	64113
1923677	NC_033441.1	2790
1922539	NC_032564.1	9780
1000664	NC_038442.1	2788
330398	NC_009814.1	35822
1923487	NC_032864.1	9291
1654883	NC_029072.1	94766
12198	NC_003536.1	9584
1922672	NC_032647.1	Manual_curation
1133728	NC_040434.1	2445
2016448	NC_035198.1	8080
1147044	NC_019914.1	40071
10345	NC_006151.1	143461
2073163	NC_037052.1	5656
2056880	NC_040807.1	7167
1985415	NC_028459.1	2272
11978	NC_001481.2	7683
325113	NC_007212.1	1347
2053082	NC_040695.1	5038
1204525	NC_018848.1	37612
320856	NC_023014.1	9557
1592930	NC_026248.1	8531
28314	NC_001662.1	4801
1498168	NC_027335.1	145518
471717	NC_010809.1	5674
1922904	NC_032907.1	13109
391228	NC_010417.1	2845
104637	NC_039088.1	8249
376852	NC_004003.1	149599
1923342	NC_032765.1	10976
1605379	NC_031280.1	104906
1844928	NC_030199.1	1939
1474807	NC_025352.1	18406
444878	NC_015285.1	174285
1163709	NC_038531.1	7519
1849542	NC_030869.1	9148
1592764	NC_027530.1	1789
167020	NC_026240.1	3865
1963260	NC_034208.1	9555
1923320	NC_032883.1	3615
2054614	NC_040687.1	2379
1922823	NC_033161.1	4230
1236573	NC_019912.1	36932
1980490	NC_005238.1	Manual_curation
126070	NC_002361.1	2037
1922536	NC_032583.1	13842
913183	NC_023736.1	40411
2250215	NC_040811.1	27952
1343494	NC_021569.1	7069
1985968	NC_034622.1	8349
573199	NC_012584.1	30570
2293301	NC_040324.1	1937
1228012	NC_023676.1	9501
265877	NC_038420.1	13387
1262539	NC_023568.1	246964
1498171	NC_029010.1	40592
1357423	NC_027204.1	194701
1511887	NC_038538.1	5267
1671798	NC_001676.1	7759
742920	NC_038407.1	1750
1923307	NC_032424.1	7198
1500801	NC_027391.1	29412
71366	NC_002321.1	41401
572290	NC_011549.1	26396
1272942	NC_034541.1	12403
200404	NC_038275.1	13106
1159903	NC_016993.1	26689
1755689	NC_028657.1	60919
1032457	NC_015552.1	6791
300180	NC_006572.1	Manual_curation
1261657	NC_019559.1	202946
1922629	NC_032584.1	7822
300186	NC_009884.1	31787
1755695	NC_031943.1	40470
1608042	NC_028259.1	11183
1902502	NC_031106.1	9112
1379694	NC_025707.1	5749
1718600	NC_028759.1	58065
114922	NC_025254.1	9491
1698420	NC_028784.1	51409
64288	NC_039219.1	10254
1891729	NC_001663.2	5372
1472343	NC_038914.1	7324
1672384	NC_039007.1	Manual_curation
215167	NC_007053.1	43095
1922799	NC_033018.1	5278
1173766	NC_021781.2	135281
76343	NC_039226.1	Manual_curation
1622193	NC_030932.1	43505
1923580	NC_033109.1	3959
55097	NC_007904.1	Manual_curation
1398939	NC_023682.1	Manual_curation
1836608	NC_034971.1	8216
205876	NC_004686.2	56275
1750712	NC_029304.1	111246
1432857	NC_023022.1	9160
687383	NC_014087.1	3718
11807	NC_038668.1	997
1093928	NC_023636.1	6500
133704	NC_001792.2	1758
1161132	NC_025346.1	7353
1074303	NC_023721.1	54411
204269	NC_014522.1	Manual_curation
1923743	NC_033735.1	17562
687351	NC_014075.1	3759
1923310	NC_032819.1	6659
1655021	NC_027627.1	29440
1772258	NC_040185.1	Manual_curation
748667	NC_015492.1	Manual_curation
1763507	NC_028650.1	4634
759390	NC_014130.1	Manual_curation
1618259	NC_026634.1	2184
1493511	NC_026927.1	228143
10678	NC_005856.1	94800
12022	NC_001417.2	3569
35345	NC_002747.1	37667
1073767	NC_019509.1	49116
12470	NC_001696.2	4279
158683	NC_011335.1	119343
55216	NC_010949.1	Manual_curation
1904883	NC_031455.1	Manual_curation
1216928	NC_024495.1	Manual_curation
1327972	NC_021798.1	145343
1729670	NC_028044.1	3956
354090	NC_001618.1	3166
269213	NC_006064.1	Manual_curation
1391432	NC_022979.1	52823
1746073	NC_028372.1	24521
1923295	NC_032884.1	4326
1792832	NC_038497.1	2202
1160968	NC_017083.1	31100
1678176	NC_040310.1	6635
12294	NC_002036.1	Manual_curation
2164100	NC_040683.1	1702
341721	NC_007666.1	Manual_curation
1923294	NC_032782.1	5082
1323523	NC_021098.1	Manual_curation
10693	NC_012635.1	168394
2364646	NC_040727.1	7935
1608101	NC_031298.1	Manual_curation
1758878	NC_028484.1	11343
2025352	NC_035480.1	3278
492502	NC_010346.1	Manual_curation
1923377	NC_033258.1	7418
1486469	NC_024371.1	68386
1766554	NC_028806.1	28111
1391033	NC_025736.1	2224
141904	NC_015209.1	10638
490103	NC_010324.1	77554
1629657	NC_026765.1	3621
294631	NC_006356.2	36012
1923282	NC_032425.1	5703
1923643	NC_033110.1	9549
998086	NC_028999.1	309208
1308859	NC_038278.1	14409
1622191	NC_029060.1	76276
1194757	NC_020904.1	2063
137443	NC_029132.1	140122
369643	NC_037095.1	Manual_curation
1923132	NC_032998.1	11297
425010	NC_010349.1	Manual_curation
1503291	NC_028833.1	27783
1609634	NC_026665.1	6083
1229791	NC_018840.1	29612
1054649	NC_027428.1	3218
1922362	NC_032446.1	7612
2170105	NC_039064.1	2565
1955730	NC_033828.1	6612
1073950	NC_038539.1	4395
1685730	NC_029608.1	1045
2093274	NC_037068.1	2798
1922800	NC_033011.1	4863
1923308	NC_032734.1	4958
1477406	NC_025452.1	155346
1161935	NC_019540.1	49390
1115478	NC_016763.1	43221
1637492	NC_039074.1	Manual_curation
64283	NC_008718.1	10510
1661257	NC_027221.1	Manual_curation
424947	NC_022754.1	42749
1701804	NC_028688.1	40114
687380	NC_014093.1	3253
932073	NC_024304.1	Manual_curation
31770	NC_003795.1	8832
1535290	NC_025726.1	2914
1592114	NC_040524.1	1760
147711	NC_001617.1	7152
1647304	NC_028861.1	44576
1592125	NC_039056.1	2609
1491491	NC_025401.1	11056
223347	NC_004611.1	Manual_curation
1239383	NC_019726.1	141836
1899219	NC_031306.1	2749
460926	NC_010491.1	Manual_curation
439422	NC_038894.1	2781
1124655	NC_019442.1	60523
1538101	NC_024777.1	687
402399	NC_010944.1	6381
1168548	NC_018275.1	39783
1922654	NC_032543.1	10714
1922750	NC_033007.1	4570
32624	NC_005288.1	9644
207697	NC_004300.1	2757
2220003	NC_037655.1	6233
1527515	NC_025471.1	36844
1851130	NC_039086.1	7268
1408137	NC_022626.1	Manual_curation
1922390	NC_032417.1	12996
1051792	NC_015782.2	7259
1930302	NC_033272.1	4668
1688637	NC_027706.1	9829
1872710	NC_030654.1	8246
742915	NC_036877.1	1723
1922455	NC_032408.1	2816
623144	NC_039195.1	15342
1188812	NC_019024.1	2598
1323529	NC_021147.1	Manual_curation
400122	NC_008522.1	1962
1633752	NC_026760.1	2932
1286213	NC_025894.1	5064
317878	NC_019495.1	290304
1923467	NC_033265.1	2704
1923162	NC_033212.1	9440
1229784	NC_018839.1	29729
80341	NC_024771.1	151601
114102	NC_002501.1	26163
1567484	NC_029058.1	106071
1176423	NC_018269.1	31766
378833	NC_011187.1	3983
1406780	NC_023581.1	77792
1923101	NC_033069.1	9311
1809243	NC_040784.1	7863
2010331	NC_038684.1	1377
318852	NC_025399.1	11220
1788448	NC_030457.1	2651
1922631	NC_032598.1	9953
1204533	NC_020081.2	149844
439015	NC_009757.1	9236
1109712	NC_016655.1	51342
2067666	NC_040796.1	15954
73561	NC_006314.1	Manual_curation
2077307	NC_040818.1	7658
1972570	NC_025364.1	11019
397544	NC_010521.1	9836
1923745	NC_033731.1	12548
432198	NC_019768.1	41468
247080	NC_005131.2	7118
252602	NC_006148.1	4432
1573459	NC_028251.1	Manual_curation
1922884	NC_032158.1	Manual_curation
1670669	NC_027567.1	Manual_curation
146032	NC_003054.1	1821
1987722	NC_034617.1	8541
1560284	NC_027390.1	45169
1911104	NC_031749.1	10193
1891739	NC_019858.1	4970
75387	NC_014821.1	9311
1923357	NC_033228.1	8772
1173138	NC_036616.1	Manual_curation
1481186	NC_025462.1	99730
292052	NC_006275.1	Manual_curation
1056830	NC_023729.1	43036
91753	NC_003688.1	5669
1922811	NC_033002.1	4084
1358807	NC_035214.1	Manual_curation
1233675	NC_008793.1	2762
1406779	NC_023570.1	40739
1843764	NC_030130.1	3060
373415	NC_008206.2	78296
633135	NC_013645.1	34882
1276181	NC_020065.1	4899
1891764	NC_009238.1	5040
1500812	NC_027361.1	29454
12906	NC_001651.1	315
190810	NC_003553.1	369
2294150	NC_040709.1	7876
1564115	NC_026249.1	7018
1629671	NC_028466.3	8543
195059	NC_028231.1	13188
1532031	NC_024703.1	3415
142661	NC_003410.1	1952
1983549	NC_034627.1	35439
943083	NC_024150.1	31709
1151014	NC_025822.1	42544
1527535	NC_028757.1	50768
1911435	NC_031691.1	11238
1923165	NC_033141.1	6021
270478	NC_011560.1	9973
1655656	NC_027642.1	4624
346881	NC_010155.1	40449
1922902	NC_032736.1	8267
942036	NC_038406.1	1760
1822365	NC_029852.1	7470
1300323	NC_038697.1	4590
12139	NC_004060.2	4132
1043184	NC_015706.1	7718
1804157	NC_029310.1	8187
1922764	NC_032893.1	5795
1391667	NC_024888.1	4733
10747	NC_001825.1	19343
1234701	NC_019813.1	44030
1923381	NC_032930.1	3332
1922587	NC_032181.1	8943
551531	NC_011135.1	2767
311179	NC_038266.1	6165
2315806	NC_040584.1	11291
1923231	NC_032173.1	2645
1406816	NC_023175.1	10346
223356	NC_003867.1	Manual_curation
1969397	NC_035118.1	10646
1567472	NC_026605.1	46869
1327947	NC_021338.1	46639
64307	NC_033723.1	10251
1235645	NC_022336.1	29511
1922756	NC_033085.1	5218
1131483	NC_016744.1	5065
440250	NC_009551.1	43249
1516075	NC_033476.1	Manual_curation
223282	NC_004097.1	Manual_curation
387907	NC_008583.1	43128
1647466	NC_028701.2	33509
1863010	NC_031022.1	108050
2303485	NC_040712.1	8139
1648482	NC_030233.1	9357
1923012	NC_033311.1	Manual_curation
1157338	NC_026814.1	6617
10353	NC_014567.1	156742
1592103	NC_026255.1	2254
223337	NC_002817.1	2767
184020	NC_004366.1	4152
758866	NC_040656.1	2895
2137858	NC_040568.1	7644
1608141	NC_031244.1	12774
1592115	NC_040525.1	2203
1527523	NC_025674.1	9524
224578	NC_004666.1	5685
2003313	NC_038390.1	2069
701456	NC_023748.1	53137
46021	NC_009898.1	368683
1922692	NC_032843.1	2971
348058	NC_011976.1	43016
649188	NC_012777.1	Manual_curation
1737523	NC_028119.1	5024
1229754	NC_019722.1	41351
1519404	NC_026165.1	2273
1273742	NC_020480.1	50161
1526408	NC_025426.1	140807
1581151	NC_025891.1	4844
353765	NC_038858.1	3811
263531	NC_008714.1	7390
2006690	NC_039016.1	15180
1923563	NC_033156.1	9309
1454227	NC_023443.1	1365
430710	NC_014593.1	3431
1340836	NC_022071.1	76129
1449897	NC_026613.1	5210
940280	NC_022978.1	15602
1498228	NC_025427.1	54506
2108549	NC_040377.1	2156
996650	NC_015267.1	7679
1960252	NC_038382.1	7444
1608060	NC_031141.1	Manual_curation
1455651	NC_003638.1	1007
644007	NC_012756.1	31276
64317	NC_026624.1	10242
73497	NC_001963.1	5163
754055	NC_020839.1	39573
645664	NC_014595.1	170605
568715	NC_011400.1	6171
12407	NC_005340.1	30636
12215	NC_004039.1	9585
1685762	NC_029588.1	2164
2017712	NC_035477.1	2204
2010283	NC_035122.1	2100
2065211	NC_036588.1	9130
1985362	NC_038437.1	9777
1871631	NC_030655.1	10644
1548715	NC_028106.1	8914
1620893	NC_034544.1	13070
1891738	NC_019857.1	4994
1685737	NC_029612.1	2198
2035708	NC_040612.1	165695
12615	NC_015414.1	Manual_curation
1923142	NC_033062.1	8747
1960710	NC_039001.1	Manual_curation
971271	NC_015124.1	2740
1843734	NC_030138.1	2194
2004965	NC_038499.1	2153
1337877	NC_021865.1	41294
1636184	NC_028818.1	57168
1610837	NC_029028.1	60754
1849532	NC_030866.1	2054
1213187	NC_018935.1	1345
743040	NC_014747.1	1392
1235653	NC_022342.1	29140
796352	NC_014252.1	9750
329864	NC_011802.1	41941
1922543	NC_032633.1	10342
758918	NC_014129.1	361
1923777	NC_033700.1	30353
12330	NC_038751.1	Manual_curation
35287	NC_001632.1	12226
1923332	NC_033222.1	9481
2016427	NC_035205.1	6295
1580606	NC_026136.1	10290
681518	NC_014510.2	2591
1441799	NC_023881.1	1001
1429791	NC_023562.1	51236
12430	NC_022961.1	8424
37206	NC_001981.1	Manual_curation
192848	NC_010255.1	Manual_curation
1739610	NC_028783.1	39399
1219896	NC_023845.1	5016
196691	NC_038890.1	2622
1674926	NC_028976.1	50113
909206	NC_034549.1	11478
119910	NC_003747.2	4212
515444	NC_010738.1	8463
260120	NC_009877.1	51277
75746	NC_002350.1	Manual_curation
1560342	NC_027332.1	98170
59817	NC_003559.1	Manual_curation
1236395	NC_025892.1	5189
1755588	NC_023861.1	9276
2163422	NC_040715.1	6052
2294094	NC_040679.1	2077
1922754	NC_032995.1	4221
1756615	NC_028477.1	5221
298974	NC_006458.1	781
1030595	NC_015553.1	2689
1548901	NC_026587.1	86246
1923002	NC_033232.1	12044
1173135	NC_018086.1	53996
1922814	NC_033155.1	4964
373126	NC_007902.1	52162
1685731	NC_029615.1	1113
1168744	NC_020871.1	133057
62079	NC_004674.1	Manual_curation
35238	NC_002515.1	11660
90963	NC_001998.1	4529
268591	NC_031761.1	131855
1056833	NC_023709.1	51308
1071506	NC_023710.1	50844
1105385	NC_025683.1	2904
1520332	NC_036635.1	Manual_curation
546183	NC_011056.1	75811
10456	NC_038369.1	137998
526476	NC_010840.1	Manual_curation
397353	NC_009818.1	36409
1923345	NC_033193.1	5682
365048	NC_008376.2	34683
1534544	NC_024765.1	8287
688701	NC_014127.1	6517
1582153	NC_028951.1	32846
1173761	NC_021772.1	72394
1004049	NC_016879.1	Manual_curation
1273754	NC_021335.1	69048
1034125	NC_015584.1	75960
1041806	NC_035466.1	5898
191463	NC_004639.1	2661
1325372	NC_021342.2	43378
1972683	NC_025393.1	11482
51680	NC_002792.2	6311
1297894	NC_040311.1	2692
1685748	NC_029628.1	1762
373409	NC_008197.1	68427
382962	NC_038930.1	5109
2006073	NC_039018.1	14931
51336	NC_003866.1	Manual_curation
663241	NC_013696.1	42822
1923081	NC_033132.1	4928
1920772	NC_024501.1	Manual_curation
1163703	NC_023882.1	7467
687373	NC_014089.1	2908
2220002	NC_037654.1	6519
642111	NC_012757.1	6842
1642018	NC_026943.1	6334
381543	NC_025360.1	16968
1923088	NC_033224.1	9635
1170656	NC_028124.1	2776
1923152	NC_033021.1	11079
1562066	NC_025677.1	12983
37127	NC_009537.1	Manual_curation
2054610	NC_040617.1	Manual_curation
373398	NC_009741.1	9804
1562064	NC_025675.1	7496
1654740	NC_031084.1	29249
512792	NC_010537.1	41172
698672	NC_025359.1	11526
150284	NC_001800.1	8106
345922	NC_007814.1	37974
1592335	NC_026268.1	139132
1923621	NC_032969.1	9865
151528	NC_003390.2	46675
1678163	NC_040467.1	4979
186769	NC_004046.1	2728
505291	NC_011613.1	36632
1873696	NC_031124.1	76012
1923455	NC_032936.1	2824
908834	NC_028473.1	2733
194948	NC_004913.3	59866
2011081	NC_001331.1	7349
35612	NC_002551.1	8284
1540097	NC_027381.1	68365
1400526	NC_022894.1	7838
38525	NC_039231.1	13373
2050589	NC_015928.1	1377
1485922	NC_024151.1	5327
1513529	NC_038466.1	2803
416419	NC_008695.1	42271
1922630	NC_032642.1	9386
169691	NC_005049.1	1356
1508224	NC_032730.1	28763
1236400	NC_027532.1	5159
1327776	NC_021307.1	49894
1141136	NC_019401.1	358663
377611	NC_006632.1	1350
2480193	NC_040823.1	1886
1922350	NC_032496.1	20278
1147148	NC_019711.1	47288
1256869	NC_020803.1	11487
691965	NC_023735.1	76797
532078	NC_011038.1	38677
1868219	NC_021206.1	1798
755164	NC_027990.1	48211
91741	NC_038265.1	59673
1922709	NC_032154.1	Manual_curation
1685729	NC_029606.1	838
1936072	NC_034455.1	15596
723802	NC_014474.1	8126
2169728	NC_038995.1	7333
1267169	NC_022791.1	37375
1384631	NC_023034.1	2760
542343	NC_011423.1	111724
172296	NC_006259.1	5610
1406781	NC_022769.1	165238
55808	NC_038757.1	Manual_curation
2093496	NC_040564.1	7390
1685502	NC_030480.1	Manual_curation
2320184	NC_040726.1	4382
1923976	NC_032105.1	33562
648998	NC_024446.1	306862
1922931	NC_032211.1	11177
1862978	NC_030405.1	Manual_curation
38416	NC_028107.1	34064
2293304	NC_040364.1	1889
1529392	NC_028362.1	15618
1647306	NC_028742.1	70270
1608133	NC_028265.1	12004
1636270	NC_029061.1	36315
12154	NC_004063.1	6318
1400425	NC_034407.1	Manual_curation
1424613	NC_034556.1	Manual_curation
1391456	NC_028998.1	41291
12901	NC_003538.1	370
434309	NC_009448.2	8115
1814283	NC_031912.1	89937
1678160	NC_040358.1	4026
1305710	NC_021063.1	47724
1272943	NC_034538.1	13155
1513204	NC_007218.1	6321
1547495	NC_025114.1	7998
1922868	NC_032982.1	11670
1623684	NC_038554.1	5040
515320	NC_010737.1	7713
546808	NC_011270.1	154906
1491393	NC_024113.1	Manual_curation
33763	NC_002600.1	9709
2059380	NC_036582.1	293123
1280920	NC_027026.1	7521
181082	NC_007346.1	407339
1718669	NC_028935.1	
2137353	NC_040608.1	5397
263578	NC_005497.1	1360
1764085	NC_029903.1	Manual_curation
1383057	NC_022085.1	76483
1662330	NC_029097.1	44496
152217	NC_003876.1	5133
1589749	NC_028758.1	35644
12321	NC_001495.1	Manual_curation
56947	NC_008168.1	104710
1431464	NC_018668.1	7583
2218594	NC_040642.1	7456
31742	NC_003606.1	9779
674983	NC_006961.1	Manual_curation
1849537	NC_030868.1	6379
1563660	NC_028636.1	135952
1536598	NC_026593.1	59419
1714364	NC_028483.1	4784
2169907	NC_038954.1	1306
498805	NC_010307.1	2725
1241918	NC_028133.1	Manual_curation
1923646	NC_033067.1	9171
1622190	NC_028972.1	75167
1692253	NC_027783.1	2237
223275	NC_004655.1	Manual_curation
10310	NC_001798.2	154675
1785960	NC_030948.1	167619
12360	NC_004615.1	43604
1673633	NC_040668.1	2197
1701842	NC_030946.1	33477
1816487	NC_030397.1	2479
1843749	NC_030124.1	2723
655097	NC_013691.1	74901
1993650	NC_002743.1	682
642256	NC_013028.1	2160
111418	NC_003878.1	6513
241630	NC_005339.1	16650
1980521	NC_004159.1	Manual_curation
1636182	NC_028676.1	149218
1500735	NC_025421.1	29616
1848169	NC_030202.1	9419
585059	NC_020485.1	34302
1542912	NC_029077.1	52155
1715290	NC_027892.1	8957
1985164	NC_035070.1	3420
1923644	NC_032842.1	8783
2219107	NC_037661.1	3482
908125	NC_031754.1	2738
146762	NC_003633.1	4114
1567015	NC_030949.1	47020
1923128	NC_032752.1	10106
37124	NC_004162.2	11826
1685758	NC_029577.1	3003
1608127	NC_031312.1	Manual_curation
858516	NC_038443.1	2615
1521388	NC_024480.1	2698
1923119	NC_032790.1	8821
1923239	NC_032190.1	2892
106333	NC_000940.1	7320
38012	NC_040606.1	130202
292477	NC_008283.1	Manual_curation
1923684	NC_033424.1	6271
221054	NC_004515.1	1356
1923100	NC_033000.1	8382
1569054	NC_029087.1	8613
869662	NC_020859.1	175430
1708574	NC_027819.1	10938
1930507	NC_032458.1	9591
1923127	NC_032209.1	10188
1109716	NC_016650.1	48072
1327036	NC_021334.1	53359
1923300	NC_032831.1	5336
1795989	NC_038484.1	2191
260373	NC_005342.2	48024
1933300	NC_003832.1	Manual_curation
1255765	NC_019532.1	1335
10839	NC_004042.1	Manual_curation
991022	NC_015212.1	2164
1887652	NC_031031.1	52738
2219873	NC_040708.1	2707
2219105	NC_037659.1	10252
218667	NC_004560.1	5784
92444	NC_002548.1	9491
1922702	NC_032934.1	4484
1204252	NC_025407.1	17412
430796	NC_011344.1	47342
1922604	NC_033822.1	9096
1987143	NC_038316.1	7399
1938656	NC_033696.1	4100
1157337	NC_036476.1	Manual_curation
1922437	NC_032463.1	4282
1922531	NC_032201.1	6313
445700	NC_015280.1	181044
1109711	NC_016569.1	46140
445692	NC_016659.1	47536
2014960	NC_035432.1	12614
1206566	NC_018519.1	17798
279530	NC_005886.2	47399
1922942	NC_032867.1	3992
204928	NC_021926.1	3919
1500828	NC_027370.1	29428
447909	NC_009552.2	
100887	NC_002351.1	Manual_curation
384359	NC_008574.2	9004
591166	NC_011591.1	3437
297249	NC_008374.1	2744
320122	NC_007917.1	53325
64186	NC_000872.1	40739
2170140	NC_007193.2	6000
1468411	NC_024146.1	56702
1500814	NC_027401.1	29751
2184469	NC_040799.1	14663
1406794	NC_022772.1	156338
445517	NC_009763.3	42973
1016853	NC_015507.1	7769
1513199	NC_004285.1	4176
1127767	NC_016518.1	Manual_curation
390437	NC_009645.1	Manual_curation
2169687	NC_022343.1	159991
1958957	NC_033817.1	1228
1087109	NC_016075.1	7774
368735	NC_009642.1	6375
1623688	NC_026769.1	5046
67762	NC_029994.1	2762
1922862	NC_032922.1	13741
1277649	NC_020106.1	4776
674996	NC_029648.1	2748
1262517	NC_024385.1	28193
74581	NC_038545.1	4936
1923238	NC_032197.1	3250
185639	NC_004290.1	5234
1922548	NC_032532.1	10859
2292642	NC_040644.1	6278
1923697	NC_033764.1	Manual_curation
2364132	NC_040845.1	1706
1923146	NC_032990.1	8882
1041527	NC_022918.1	132123
1905556	NC_040785.1	7342
2016460	NC_035192.1	2059
673837	NC_013648.1	39576
1965238	NC_034217.1	9834
1805956	NC_031116.1	163345
1923205	NC_032214.1	4288
1966007	NC_034206.1	7429
1273749	NC_021328.1	143855
1701849	NC_028941.1	51161
1980459	NC_038299.1	Manual_curation
43130	NC_005029.1	10538
134632	NC_003451.1	Manual_curation
1340824	NC_022056.1	57155
1147150	NC_019708.1	37595
1922557	NC_032226.1	9110
2008770	NC_038430.1	9609
1620892	NC_028230.1	12020
31757	NC_001335.1	52297
1720493	NC_028831.1	61235
1187128	NC_017984.1	46387
1476487	NC_023864.1	2858
1675602	NC_028857.1	172733
682382	NC_013443.1	6534
1820046	NC_040562.1	3999
1758139	NC_029034.2	Manual_curation
546805	NC_011273.1	164602
1165134	NC_017688.1	32414
1960253	NC_013455.1	7317
1795648	NC_030744.1	9868
167018	NC_026239.1	3892
1327777	NC_021301.1	56279
1963254	NC_034168.1	Manual_curation
1821541	NC_031266.1	44872
1922325	NC_039036.1	7688
1325446	NC_031947.1	9224
1923301	NC_032878.1	6293
1923126	NC_032993.1	10908
46448	NC_002543.1	3080
1500865	NC_024487.1	12276
1408894	NC_022616.1	Manual_curation
1675603	NC_028247.1	90000
122291	NC_002232.1	7565
1519399	NC_026144.1	2115
1931111	NC_033554.1	2738
